,_id,cnpj basico,cnpj ordem,cnpj dv,identificador matriz/filial,nome fantasia,situacao cadastral,data situacao cadastral,motivo situacao cadastral,data de inicio atividade,cnae fiscal principal,tipo de logradouro,logradouro,numero,complemento,bairro,cep,uf,municipio,ddd 1,telefone 1,ddd do fax,fax,correio eletronico,cnae fiscal secundária,pais,ddd 2,telefone 2,nome da cidade no exterior
6126,61cafd40f2fe865679086054,12257527,1,85,1,ALDEIAS DA AMAZONIA,1,2010-05-31,11,2010-05-31,8800600,RUA,DA PATRIA,568,SALA  01AO LADO DA CLINICA,CENTRO,69640000,AM,9847,97.0,34122524.0,97.0,34122464.0,sorria.amazonia@gmail.com,9499500,,97.0,91530667.0,
6127,61cafd40f2fe865679086246,12264428,1,20,1,,1,2010-07-22,16,2010-07-22,4399103,RUA,Rua Primeiro de Marco,173,CASA CASA,Centro,57360000,AL,2757,82.0,96513200.0,,,,,,,,
6128,61cafd40f2fe865679086bac,12297720,1,40,1,,1,2010-07-29,16,2010-07-29,7732201,RUA,RIO AMAZONAS,522,CASA fund,WEISSOPOLIS,83322040,PR,5453,41.0,36672093.0,,,rcostaconstrucoes@hotmail.com,"2330399,4399103,4321500,4330403,4399199,4330404,4330405",,,,
6129,61cafd40f2fe865679086d90,12304468,1,59,1,,1,2010-07-29,16,2010-07-29,4330405,RUA,GLICERIO RODRIGUES,13 a,,VILA NORMA,08062140,SP,7107,11.0,22143105.0,,,,,,,,
6130,61cafd40f2fe86567908702a,12313766,1,5,1,,1,2010-08-02,16,2010-08-02,4744099,RUA,GUAPEVA,507b,,MORUMBI,38407318,MG,5403,34.0,88265631.0,,,,"4744001,4742300,4744003",,,,
6131,61cafd40f2fe865679087534,12331670,1,70,1,,1,2010-08-04,16,2010-08-04,4782201,RUA,EXPEDICIONARIO FRANCISCO PEREIRA DOS SANTOS,1172,,ALTO BOQUEIRAO,81850280,PR,7535,14.0,32484325.0,,,,"4520001,4754703,5612100",,,,
6132,61cafd40f2fe8656790882e1,12379789,1,12,1,,1,2015-10-23,16,2010-08-15,4744099,RUA,TRES PONTAS,160,,CIDADE JARDIM,35501067,MG,4445,31.0,36521497.0,,,,,,,,
6133,61cafd40f2fe86567908835e,12381221,1,36,1,,1,2010-08-16,16,2010-08-16,4772500,AVENIDA,NORTE MIGUEL ARRAES DE ALENCAR,866,,SANTO AMARO,50100000,PE,2531,81.0,30829598.0,,,,4781400,,,,
6134,61cafd40f2fe865679088deb,12418531,1,88,1,,1,2010-08-23,16,2010-08-23,9529106,RUA,GASPAR GUTIERRES,266,LOJA 01,JARDIM NOSSA SENHORA DO CARMO,08275385,SP,7107,21.0,32857474.0,,,flaflacutolo@ig.com.br,3212400,,,,
6135,61cafd40f2fe8656790890c7,12428733,1,0,1,,1,2010-08-24,16,2010-08-24,4721104,RUA,EMBAU,447,CASA 48 b,PAVUNA,21535000,RJ,6001,21.0,38350917.0,,,doisirmaos.uol@bol.com.br,4712100,,,,
6136,61cafd40f2fe86567908a42d,12496780,1,91,1,,1,2010-09-08,16,2010-09-08,9602502,RUA,jaime dias,20210,CASA,betania,68445000,PA,425,91.0,37532439.0,,,,,,,,
6137,61cafd40f2fe86567908a4bc,12498809,1,74,1,FERRAGEM MENEZES,1,1991-03-20,11,1991-03-20,4744099,AVENIDA,BRASIL,12,,COMPENSA I,69035040,AM,255,92.0,33085170.0,92.0,33085170.0,,"4679699,4744001",,92.0,33085170.0,
6138,61cafd40f2fe86567908a64a,12503914,1,54,1,,1,2010-09-09,16,2010-09-09,8599699,RUA,lafayete de aquino lopes,37,CASA a,cohab,54800000,PE,2487,81.0,35354756.0,,,,9511800,,,,
6139,61cafd40f2fe86567908ad59,12529489,1,72,1,,1,2016-02-19,16,2010-09-15,4781400,AVENIDA,PINTO DE CAMPOS,645,CASA,SAO MIGUEL,56509460,PE,2323,87.0,38221094.0,,,,,,,,
6140,61cafd40f2fe86567908affe,12538692,1,5,1,,1,2013-09-09,16,2010-09-16,3299099,RUA,DOM PEDRO 2,567,LOJA 08,15 DE NOVEMBRO,28970000,RJ,5803,22.0,78122246.0,,,MARCOS12106600@GMAIL.COM,,,,,
6141,61cafd40f2fe86567908bc4c,12582561,1,25,1,,1,2010-09-24,16,2010-09-24,9601703,RUA,AMAETINGA,205,,CORDOVIL,21012040,RJ,6001,21.0,24011245.0,,,,,,,,
6142,61cafd40f2fe86567908bed8,12591382,1,54,1,,1,2020-12-18,16,2010-09-28,2599399,RUA,15 novembro,123,,centro,69800000,AM,235,68.0,32632333.0,,,,,,,,
6143,61cafd40f2fe86567908c65b,12617854,1,9,1,,1,2010-10-02,16,2010-10-02,8211300,RUA,BELCHIOR DA FONSECA,1125,,PEDRA DE GUARATIBA,23027260,RJ,6001,21.0,85051599.0,,,,"5819100,5320201,8219999,5320202",,,,
6144,61cafd40f2fe86567908cbc6,12636824,1,31,1,,1,2010-10-06,16,2010-10-06,4729699,RUA,DOS COQUEIROS,286,,BOTAFOGO,26041410,RJ,5869,21.0,82543588.0,,,PAATYHTA@HOTMAIL.COM,5612100,,,,
6145,61cafd40f2fe86567908d055,12652586,1,58,1,,1,2010-09-24,11,2010-09-24,6920601,AVENIDA,TAB E PREFEITA MARIA ARLINDA DE PAULA LOBO,790,,MENESES PIMENTEL,62280000,CE,1545,88.0,36282750.0,88.0,36282750.0,tatasso2005@hotmail.com,"7020400,6920602,7490199,6201501,9511800,6311900,8299799,7830200",,88.0,36282750.0,
6146,61cafd40f2fe86567908d258,12659675,1,26,1,,1,2010-10-13,16,2010-10-13,7319002,RUA,VC 82,0,QUADRA 167;LOTE 3;CASA b,CONJUNTO VERA CRUZ,74495590,GO,9373,62.0,32330806.0,,,janyne_moraes@hotmail.com,"5611201,9602501,4744004,4755502,4755503,1340599,9329803,4782202,4754701,7911200,4781400,1412603,4759801,1412602,8230002",,,,
6147,61cafd40f2fe86567908d3f9,12665376,1,2,1,,1,2010-10-14,16,2010-10-14,9602501,RUA,PECANHA,66,,JARDIM IMPERADOR (ZONA LESTE),03934075,SP,7107,11.0,85400988.0,,,Marcinei_sousa@hotmail.com,,,,,
6148,61cafd40f2fe86567908d4ec,12668756,1,92,1,TUTI FRUTI HORTIFRUTIGRANJEIROS,1,2008-05-12,16,2008-05-12,4633801,RODOVIA,LOMANTO JUNIOR,S/N,"PAVLH 03, BOX 51, CEASA",TANCREDO NEVES,48907500,BA,3669,74.0,36135017.0,,,tutifrut@hotmail.com,4724500,,,,
6149,61cafd40f2fe86567908d531,12669697,1,77,1,,1,2010-10-15,16,2010-10-15,5611204,AVENIDA,MAMORE,4216,SALA 2,TIRADENTES,76824620,RO,3,69.0,92029388.0,,,3jotas.distribuidora@r7.com,"4755502,4723700",,,,
6150,61cafd40f2fe86567908d7e1,12679124,1,24,1,,1,2010-10-18,16,2010-10-18,4772500,RUA,LUIZ CARLOS PRESTES,616,CASA ;ARMZ,RUA NOVA,46650000,BA,3355,77.0,99727405.0,,,,,,,,
6151,61cafd40f2fe86567908f58e,12787287,1,20,1,,1,2010-11-01,16,2010-11-01,4754701,RUA,ONZE DE NOVEMBRO,115,TERREO,SANTA CRUZ,41925010,BA,3849,71.0,34986662.0,,,NEIXXX100@YAHOO.COM.BR,,,,,
6152,61cafd40f2fe865679090848,12853279,1,35,1,DANIEL LIMA DE OLIVEIRA,1,2010-11-13,16,2010-11-13,4729699,AVENIDA,Rua principal porfilio gabriel,16,CASA,Centro,59695000,RN,3003,84.0,92053494.0,,,daniellima861@hotmail.com,,,,,
6153,61cafd40f2fe8656790909f3,12859264,1,84,1,HELETRONICOS E ACESSORIOS,1,2010-11-16,16,2010-11-16,4751201,AVENIDA,SAO MIGUEL,9050,,VILA NORMA,08070000,SP,7107,11.0,32019879.0,,,helenatei@ig.com.br,4753900,,,,
6154,61cafd40f2fe865679090b94,11557454,1,84,1,,1,2010-02-12,11,2010-02-12,5611203,AVENIDA,ERSINA LAPENDA,152b,,TIMBI,54768120,PE,2629,81.0,34848335.0,,,maciel150@hotmail.com,,,,,
6155,61cafd40f2fe865679090ee8,12876866,1,40,1,,1,2010-11-18,16,2010-11-18,4520002,RUA,ROSA GERMANO FERREIRA,125,,JARDIM NOSSA SENHORA DO CAMINHO,08540010,SP,6415,11.0,32511112.0,,,,,,,,
6156,61cafd40f2fe865679091047,12881783,1,49,1,,1,2010-10-11,16,2008-11-03,4772500,AVENIDA,TIRADENTES,1411,ANEXO LOJA 70,JARDIM SHANGRI-LA,86070545,PR,7667,43.0,33451760.0,43.0,33451760.0,,"4789001,4723700",,43.0,33451760.0,
6157,61cafd40f2fe865679091e3a,12931582,1,9,1,,1,2010-10-13,11,2010-10-13,4729699,RUA,LAUDELINO DOS SANTOS,259,,AGRONOMIA - COLINA DO PRADO,91440080,RS,8801,51.0,32231569.0,51.0,32231860.0,paranhos@portoweb.com.br,4619200,,51.0,32231860.0,
6158,61cafd40f2fe865679092105,11093107,1,48,1,ASSISTECK,1,2009-08-28,70,2009-08-28,9511800,RUA,SAMPAIO DE LACERDA,17,QUADRA: P;,CAMPO GRANDE,23093130,RJ,6001,21.0,98922514.0,,,ALEX_LEITEA@HOTMAIL.COM,"9512600,4751201,8599603",,21.0,31583547.0,
6159,61cafd40f2fe865679092113,11209212,1,8,1,EGD INFORMATICA,1,2009-10-08,70,2009-10-08,9511800,RUA,BELMIRO AMELIA,229,,CENTRO,88380000,SC,8251,47.0,84529635.0,,,EURICO.DAVID@HOTMAIL.COM,"9521500,4751201",,47.0,84742336.0,
6160,61cafd40f2fe865679092123,11319879,1,55,1,INFORHARD INFORMATICA,1,2009-11-17,70,2009-11-17,4751201,RUA,PADRE LUIS ROTH,30,APT: 84;,VILA MORSE,05624080,SP,7107,11.0,38545660.0,11.0,38545660.0,SIDNEIRDGS@TERRA.COM.BR,9511800,,11.0,97976743.0,
6161,61cafd40f2fe865679092586,12951565,1,33,1,,1,2010-12-02,16,2010-12-02,8230001,AVENIDA,DOS EXPEDICIONARIOS,36,SALA 302,JARDIM CAMBURI,29090490,ES,5705,27.0,33371567.0,,,danieljesusnascimento@gmail.com,"7990200,7319002",,,,
6162,61cafd40f2fe86567909270c,12957094,1,70,1,SBELT CENTER,1,2010-11-29,16,2010-11-29,9602502,RUA,DJALMA DULTRA,65,,JANGA,53439250,PE,2513,81.0,99999999.0,81.0,99999999.0,,"9602501,4772500",,81.0,99999999.0,
6163,61cafd40f2fe8656790927b6,12959373,1,73,1,,1,2010-12-03,16,2010-12-03,3299003,RUA,ROTARY,95,SLJ,CENTRO,08550320,SP,6897,11.0,70451263.0,,,amadeusbsantos-2010@hotmail.com,,,,,
6164,61cafd40f2fe8656790932a9,12996931,1,70,1,,1,2010-12-13,16,2010-12-13,4723700,RUA,AVELINO AMBRISIO,107,,JD. CORUMBA,11740000,SP,6543,13.0,34221100.0,,,,,,,,
6165,61cafd40f2fe865679093741,13012541,1,81,1,,1,2010-12-15,16,2010-12-15,4722902,PRAIA,MACAPA,SN,SETOR,ZONA URBANA,64220000,PI,1113,86.0,33228103.0,,,,,,,,
6166,61cafd40f2fe865679093890,13016581,1,0,1,,1,2010-12-16,16,2010-12-16,5620104,RUA,IPIRANGA,468,CASA,JOAQUIM ROMAO,45202090,BA,3661,73.0,35252353.0,,,,5620101,,,,
6167,61cafd40f2fe865679093ce7,13031488,1,66,1,,1,2010-12-21,16,2010-12-21,7911200,RUA,DOUTOR MAURITI SANTOS,851,,EDEN,25545140,RJ,5901,21.0,27567149.0,,,,4782202,,,,
6168,61cafd40f2fe865679093e27,13035636,1,10,1,,1,2010-12-22,16,2010-12-22,5611201,RUA,TAMOYO MOTUOKA,100,APT 1,BALNEARIO XANDU,11925000,SP,2969,13.0,38421762.0,,,Dryka_rv@hotmail.com,5611203,,,,
6169,61cafd40f2fe86567909411a,13045279,1,71,1,,1,2010-12-27,16,2010-12-27,4789005,RUA,CARVALHO DO BRASIL,217,,JARDIM DAS CAMELIAS,08050290,SP,7107,11.0,85572286.0,,,,,,,,
6170,61cafd40f2fe8656790941e2,13047898,1,3,1,,1,2010-12-28,16,2010-12-28,4752100,RUA,PADRE LUIZ AMERICO GALVAO,619,,MANGABEIRAS,57037540,AL,2785,82.0,91347362.0,,,carisurf@bol.com.br,,,,,
6171,61cafd40f2fe86567909427d,13049963,1,21,1,,1,2010-12-29,16,2010-12-29,4930202,RUA,ARARI,592,APT 403,BANGU,21875260,RJ,6001,21.0,39038750.0,,,lucianoperluche@hotmail.com,,,,,
6172,61cafd40f2fe865679094927,13070273,1,54,1,,1,2011-01-05,16,2011-01-05,4723700,RUA,JORGE MARQUES RODRIGUES,164,,LIBERDADE,44905000,BA,3973,74.0,99649452.0,,,,"4789099,4721103",,,,
6173,61cafd40f2fe865679094c15,13080144,1,47,1,,1,2011-01-07,16,2011-01-07,4520005,RUA,FIORAVANTE MARCHIORI,157,,CENTRO,99600000,RS,8757,54.0,96428684.0,,,,,,,,
6174,61cafd40f2fe8656790951ce,13100154,1,5,1,,1,2011-01-12,16,2011-01-12,4752100,RUA,FELIX CAPELLA,28,,CONJUNTO RESIDENCIAL JOSE BONIFACIO,08250530,SP,7107,11.0,85570267.0,,,,,,,,
6175,61cafd40f2fe86567909538e,13106219,1,11,1,,1,2011-01-13,16,2011-01-13,1413403,AVENIDA,RADIO CLUBE DE PERNAMBUCO,999,CASA,CAJA,55813380,PE,2379,81.0,36221919.0,,,,4781400,,,,
6176,61cafd40f2fe865679097097,13206287,1,52,1,,1,2011-02-04,16,2011-02-04,7722500,RUA,SANTA MARIA GORETTI,316,,BARREIRO,30642020,MG,4123,31.0,33219820.0,,,vilelaferreira@yahoo.com.br,4729699,,,,
6177,61cafd40f2fe8656790977ea,13231616,1,15,1,I.S.S MAINTENANCE,1,2011-01-28,16,2011-01-28,3313999,RUA,PAULA BUENO,850,SALA  1,PQ. TAQUARAL,13076061,SP,6291,19.0,81693324.0,,,isaias_fajardo@hotmail.com,3319800,,,,
6178,61cafd40f2fe865679097d7d,13250716,1,99,1,,1,2011-02-15,16,2011-02-15,4781400,AVENIDA,SAO MIGUEL,9050,BOX 03,VILA NORMA,08070000,SP,7107,11.0,29561233.0,,,nadiamartins@itelefonica.com.br,,,,,
6179,61cafd40f2fe865679098133,13263452,1,8,1,,1,2010-12-27,16,2010-12-27,5911199,RUA,CLEMENTE PEREIRA,503,SALA  07,IPIRANGA,04216060,SP,7107,11.0,22947600.0,,,jessica.ucontabil@terra.com.br,5912099,,,,
6180,61cafd40f2fe8656790981e8,13265926,1,50,1,,1,2011-02-17,16,2011-02-17,8230001,RUA,MACAPARANA,11,CASA,PRAZERES,54310660,PE,2457,81.0,86381318.0,,,,,,,,
6181,61cafd40f2fe86567909824b,13267298,1,42,1,SANTOS DISTRIBUIDORA ALIMENTOS - ME,1,2011-02-03,16,2011-02-03,4729699,RUA,DA ADUTORA,15,,JARDIM MONTE CRISTO,08670030,SP,7151,11.0,77571868.0,,,SERGIOSANTOS4334@YAHOO.COM,4712100,,11.0,82628275.0,
6182,61cafd40f2fe8656790984cf,11096663,1,78,1,VINICIUS M. F.,1,2009-08-29,70,2009-08-29,9609299,ALAMEDA,CONCHA,15,,GRANJA DOS CAVALEIROS,27930270,RJ,5847,22.0,27733311.0,,,VINICIUSMOTTAFERREIRA@HOTMAIL.COM,,,22.0,99392766.0,
6183,61cafd40f2fe8656790984d0,11215646,1,2,1,ARTEIRAS PERSONALIZACOES,1,2009-10-13,70,2009-10-13,4789099,RUA,MARECHAL DEODORO,186,LOJA: 4;,CENTRO,27910310,RJ,5847,22.0,99628518.0,,,JU_ARTEIRA@HOTMAIL.COM,"4781400,4782201",,22.0,88061351.0,
6184,61cafd40f2fe8656790984da,11244205,1,39,1,TRADICAO PANIFICADORA DE CONFEITARIA,1,2009-10-21,70,2009-10-21,1091101,RUA,DOUTOR FELIPE ALENCASTRO,319,,BARRA DO RIO,88305630,SC,8161,47.0,33460304.0,,,VIVI.RCAETANO@HOTMAIL.COM,,,,,
6185,61cafd40f2fe86567909850d,11118334,1,80,1,,1,2009-09-08,70,2009-09-08,6920601,RUA,ALPHEU MARCHON,113,LOJA: 101;,CENTRO,28860000,RJ,5825,22.0,81142592.0,,,MATHEUSSARDENBERG@GMAIL.COM,9329899,,22.0,27781979.0,
6186,61cafd40f2fe86567909851e,11375042,1,23,1,CONTATO ELETRICO INSTALACOES E MONTAGENS,1,2009-12-07,70,2009-12-07,4321500,RUA,FREI OSWALDO KOOT,285,,SANTOS DUMONT,39270000,MG,5023,38.0,37418576.0,,,CONTATO_ELETRICO@YAHOO.COM.BR,4742300,,38.0,91813491.0,
6187,61cafd40f2fe86567909856a,13276172,1,34,1,,1,2011-02-19,34,2011-02-19,9602501,RUA,ENESTINA FERREIRA DOS SANTOS,01,,JARDIM NOVO HORIZONTE,79822415,MS,9073,67.0,34261664.0,,,,,,,,
6188,61cafd40f2fe86567909882b,13285755,1,21,1,,1,2011-02-22,16,2011-02-22,8211300,RUA,16,0,LOTE 05;QUADRA 76,GRANDE RIO ITAMBI,24800001,RJ,5837,21.0,27365847.0,,,,6920601,,,,
6189,61cafd40f2fe865679098b88,13297484,1,24,1,,1,2011-02-23,16,2011-02-23,4753900,RUA,LAURENTINO DE OLINDA COSTA,300,,JARDIM MORUMBI,14680000,SP,6603,16.0,91365072.0,,,FRANSCISCOELIAS84@BOL.COM.BR,,,,,
6190,61cafd40f2fe8656790990f2,13315939,1,97,1,,1,2007-11-14,16,2007-11-14,2330304,RUA,OSVALDO CRUZ,1051,,CENTRO,62840000,CE,1343,85.0,34833883.0,85.0,34833883.0,,,,85.0,87245688.0,
6191,61cafd40f2fe865679099107,62564448,9,42,2,BIGUACU,1,2011-02-08,16,2011-02-08,4511101,AVENIDA,DOUTOR ROMEU TORTIMA,118,,JD SANTA GENEBRA,13084791,SP,6291,11.0,21764000.0,11.0,21764000.0,valter.mesquita@biguacu.com.br,"4511102,4530703,4520001",,,,
6192,61cafd40f2fe8656790991c3,13318733,1,10,1,,1,2011-03-01,16,2011-03-01,4722901,RUA,LT. Santa Luzia Trav.,23,,Dom Constantino,57200000,AL,2833,82.0,88192542.0,,,,,,,,
6193,61cafd40f2fe865679099826,13340524,1,73,1,,1,2011-03-08,16,2011-03-08,4754702,RUA,ISABEL SOARES DE MORAES,23,SALA 02,JARDIM PROFESSOR ANTONIO PALOCCI,14079165,SP,6969,16.0,92604460.0,,,,4755503,,,,
6194,61cafd40f2fe865679099a81,13348793,1,86,1,,1,2011-03-10,16,2011-03-10,9602501,RUA,RAMONA DA SILVA PEDROSO,505,,VILA SANTA CATARINA,79840160,MS,9073,67.0,34281123.0,,,,,,,,
6195,61cafd40f2fe865679099a84,13348837,1,78,1,,1,2011-03-10,34,2011-03-10,9602501,RUA,ANTONIO CANDIDO DE CARVALHO,1555,,VILA SAO FRANCISCO,79833270,MS,9073,67.0,96321359.0,,,,,,,,
6196,61cafd40f2fe865679099f63,13365672,1,42,1,,1,2011-03-15,16,2011-03-15,4755503,CONJUNTO HABITACIONA,CONJ COHAB,SN,,CENTRO,49690000,SE,3183,79.0,99995185.0,,,,4789001,,,,
6197,61cafd40f2fe86567909a1a7,13373291,1,5,1,,1,2011-03-16,16,2011-03-16,4772500,RUA,VOLUNTARIOS DA PATRIA,220,BOX 48,CENTRO HISTORICO,90030001,RS,8801,51.0,33404297.0,,,syl-silvana@hotmail.com,4789001,,,,
6198,61cafd40f2fe86567909a20c,13374683,1,99,1,,1,2011-03-16,16,2011-03-16,4751201,RUA,FELIPE DOS SANTOS,609,,AREAL,96080100,RS,8791,53.0,84267569.0,,,joaqui.neto@bol.com.br,4759899,,,,
6199,61cafd40f2fe86567909a781,13393639,1,26,1,AUTO PECAS XAVIER,1,2011-03-18,16,2011-03-18,4530703,PRACA,DA IGREJA MATRIZ,120,,CENTRO,47970000,BA,3825,77.0,36116102.0,77.0,36116102.0,cesar.xavier2010@gmail.com,4520001,,77.0,36116102.0,
6200,61cafd40f2fe86567909ab45,13406774,1,69,1,,1,2011-03-23,16,2011-03-23,8592999,1A TRAVESSA,GUARATATUBA,20,CASA,TOMBA,44090228,BA,3515,75.0,88073758.0,,,,,,,,
6201,61cafd40f2fe86567909b478,13438587,1,67,1,,1,2011-03-22,16,2011-03-22,2229302,RUA,SARACURA,153,,JARDIM CALIFORNIA,06409140,SP,6213,11.0,23456789.0,,,bplastic@terra.com.br,,,,,
6202,61cafd40f2fe86567909bc82,13466663,1,48,1,,1,2011-04-05,16,2011-04-05,4744003,1A TRAVESSA,WALTER GOMES COSTA,sn,,CLIMA BOM,57071101,AL,2785,82.0,33538578.0,,,,"4744001,4763603,4782201,4729699,4789007,4762800,4789099,4753900,4789001,4744004,4763601",,,,
6203,61cafd40f2fe86567909bdaf,13470412,1,37,1,AGROMIL AGRICOLA,1,2009-06-16,16,2009-06-16,4611700,RUA,DOS AGRICULTORES,101,LOTE  B,RECANTO DOS PINHEIROS,86189160,PR,7471,43.0,99773244.0,,,,0141501,,,,
6204,61cafd40f2fe86567909bf3f,13475806,1,88,1,,1,2011-04-06,16,2011-04-06,4751201,RUA,CEDRO,578,,GRUTA DE LOURDES,57052820,AL,2785,82.0,33248997.0,,,jalvesfernandes@hotmail.com,,,,,
6205,61cafd40f2fe86567909c059,13479680,1,10,1,,1,2011-04-07,16,2011-04-07,7911200,RUA,ALETE DACHEUX STORI,120,,JARDIM DAS AMERICAS,81540120,PR,7535,41.0,96524710.0,,,ale.ale@bol.com.br,,,,,
6206,61cafd40f2fe86567909c070,13479996,1,1,1,,1,2017-11-13,16,2011-04-07,4783101,ALAMEDA,cabral,350,,centro,89730000,SC,886,47.0,96218020.0,,,coelho@coelho.com.br,,,,,
6207,61cafd40f2fe86567909ca56,13514400,1,67,1,,1,2011-04-14,16,2011-04-14,4751201,RUA,MARCILIO DIAS,2530,,CENTRO,96020480,RS,8791,53.0,99920122.0,,,angelica@gmail.com,,,,,
6208,61cafd40f2fe86567909cc7f,13521584,1,92,1,,1,2011-04-16,16,2011-04-16,5223100,RUA,COELHO NETO,390,FUNDOS,VILA AMORIM,13469140,SP,6131,19.0,34078208.0,,,beloartecopia@hotmail.com,8219901,,,,
6209,61cafd40f2fe86567909d036,11013288,1,55,1,CECOSAP,1,2009-08-03,11,2009-08-03,9430800,AVENIDA,SENADOR TEOTONIO VILELA,78,CASA,MARINGA,48902250,BA,3669,74.0,36142492.0,74.0,36142492.0,bibiconte@hotmail.com,"9493600,9499500",,74.0,36142492.0,
6210,61cafd40f2fe86567909d9b6,13567621,1,1,1,,1,2011-04-28,16,2011-04-28,8599699,RUA,DONA LEONOR,373,APT 11,RIO BRANCO,90420180,RS,8801,51.0,33325418.0,,,mariadapax@gmail.com,,,,,
6211,61cafd40f2fe86567909db83,13573871,1,46,1,,1,2011-04-30,16,2011-04-30,4781400,RUA,MARIO SGLIANE CINTRA,131,CASA FREN,JARDIM JOAQUIM PROCOPIO DE ARAUJO FERRAZ,14065490,SP,6969,16.0,81377478.0,,,,,,,,
6212,61cafd40f2fe86567909de9d,13584782,1,3,1,BAR DO JOSE OLIVEIRA,1,2011-05-03,16,2011-05-03,5611204,RUA,GETULIO VARGAS,629,,IZABEL,96600000,RS,8587,53.0,32521234.0,,,,"5620104,5611203",,,,
6213,61cafd40f2fe86567909e173,13594686,1,38,1,,1,2011-05-05,16,2011-05-05,4741500,RUA,ARTHUR PINA,299,,BOQUEIRAO,81670030,PR,7535,41.0,32753698.0,,,angelinagoul@hotmail.com,,,,,
6214,61cafd40f2fe86567909e570,13608382,1,82,1,,1,2011-05-09,16,2011-05-09,4755501,AVENIDA,IPIRANGA,919,CONJ 1505,REPUBLICA,01039000,SP,7107,11.0,78912323.0,,,,,,,,
6215,61cafd40f2fe86567909e8c4,13619934,1,58,1,PARTIDO TRABALHISTA BRASILEIRO-PTB,1,2012-05-02,11,2011-05-04,9492800,AVENIDA,ERNESTO GABOARDI,00,,CENTRO,99650000,RS,958,54.0,21068142.0,,,,9499500,,,,
6216,61cafd40f2fe86567909eb6c,13629259,1,48,1,,1,2011-05-11,16,2011-05-11,4723700,TRAVESSA,SALONICA,326,,BANGU,21852100,RJ,6001,21.0,78570195.0,,,,,,,,
6217,61cafd40f2fe86567909ec0f,13631456,1,0,1,MORAIS SILVA FRUTOS NOVOS,1,2011-05-09,16,2011-05-09,4633801,RODOVIA,BR 235,180,GALPAO,CENTRO,47300000,BA,3443,74.0,88086464.0,,,moraislimafrutas@hotmail.com,4724500,,,,
6218,61cafd40f2fe86567909ec1b,13631630,1,6,1,,1,2011-05-12,16,2011-05-12,8211300,RUA,QUEIROZ GALVAO,0,,BOQUEIRAO,28820000,RJ,5911,21.0,0.0,,,,5320201,,,,
6219,61cafd40f2fe86567909edb2,13637141,1,61,1,,1,2011-05-13,16,2011-05-13,8211300,RUA,SANTOS PEREIRA,SN,LOTE 07;QUADRA 06,NOSSA SENHORA DA LAPA,28820000,RJ,5911,21.0,0.0,,,,5320201,,,,
6220,61cafd40f2fe86567909ee88,13640041,1,94,1,,1,2011-05-13,34,2011-05-13,7912100,RUA,CORNELIA CERZOSIMO DE SOUZA,725,,VILA CACHOEIRINHA,79814241,MS,9073,67.0,96340847.0,,,,,,,,
6221,61cafd40f2fe86567909ef84,13643467,1,0,1,,1,2011-05-14,16,2011-05-14,9511800,RUA,ANGELINA PRINCIVAL CALOPRESO,140,ANEXO,CIDADE INDUSTRIAL,81450440,PR,7535,41.0,84802121.0,,,FAL1900@UOL.COM.BR,,,,,
6222,61cafd40f2fe86567909f904,13676539,1,7,1,NORTE & SUL TRANSPORTES,1,2011-05-20,16,2011-05-20,4930202,RUA,TOBIAS BARRETO,496,SALA  03,CENTRO,49500001,SE,3157,79.0,32113535.0,,,,,,,,
6223,61cafd40f2fe86567909faf1,20379296,1,0,1,,1,2014-06-04,16,2014-06-04,4781400,RUA,SANTOS DUMONT,130,,ROCHA SOBRINHO,26574750,RJ,1116,21.0,92376107.0,,,,,,,,
6224,61cafd40f2fe8656790a05e7,13721088,1,82,1,,1,2011-05-30,16,2011-05-30,4789005,RUA,RESTINGA,229,CASA 02,CIDADE ARISTON ESTELA AZEVEDO,06390460,SP,6313,11.0,59249933.0,,,,"4772500,4781400,4789001,4759801,4755502",,,,
6225,61cafd40f2fe8656790a06c8,13724154,1,78,1,,1,2011-05-30,16,2011-05-30,7420002,RUA,BENEDITO FRANCISCO PAULA,161,,MASSAGUACU,11677210,SP,6311,12.0,38848596.0,,,,"8219901,7420001",,,,
6226,61cafd40f2fe8656790a0720,13725359,1,78,1,,1,2011-05-30,16,2011-05-30,4763603,RUA,DO UNA,08,,UNA,66652290,PA,427,91.0,32378838.0,,,,,,,,
6227,61cafd40f2fe8656790a0cc6,13744963,1,41,1,BRAZLUCAS MATERIAL DE CONSTRUCAO,1,2011-05-20,34,2011-05-20,4744099,RUA,CARAMURU,1815,,COSTA DOURADA,29175181,ES,5699,27.0,32437814.0,27.0,32437814.0,contabilidadelv@uol.com.br,,,27.0,32437814.0,
6228,61cafd40f2fe8656790a108f,13757754,1,32,1,BRITO COMERCIO DE FRUTAS,1,2011-05-20,16,2011-05-20,4633801,AVENIDA,ENEAS SILVA DOURADO,720,,CENTRO,44920000,BA,3099,74.0,36681355.0,,,britosilva@hotmail.com,4724500,,,,
6229,61cafd40f2fe8656790a1636,13777307,1,45,1,,1,2011-06-09,16,2011-06-09,4763602,RUA,SILVIO BARBINI,212,,CONJUNTO RESIDENCIAL JOSE BONIFACIO,08250650,SP,7107,11.0,60478599.0,,,,,,,,
